car_id,name,km_driven,fuel,transmission,mileage,engine,max_power,torque,seats,model
124265,Maruti Swift Dzire VXI,45000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,Maruti
124266,Tata Indigo CS LS (TDI) BS III,120000,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5,Tata
124267,Ford Freestyle Titanium Petrol BSIV,10000,Petrol,Manual,19.0 kmpl,1194 CC,94.68 bhp,120Nm@ 4250rpm,5,Ford
124268,Maruti 800 AC,51000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Maruti
124269,Honda Civic 1.8 V AT,105000,Petrol,Automatic,12.9 kmpl,1799 CC,130 bhp,172Nm@ 4300rpm,5,Honda
124270,Mahindra XUV500 W6 2WD,100000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Mahindra
124271,Maruti Alto LXi,30000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
124272,Chevrolet Tavera Neo 3 LS 10 Str,60000,Diesel,Manual,12.2 kmpl,1994 CC,105.3 bhp,263.7Nm@ 2500rpm,10,Chevrolet
124273,Maruti Swift VDI,86000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
124274,Datsun GO Plus D1,15000,Petrol,Manual,20.62 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,7,Datsun
124275,Maruti Swift Dzire VDi,137500,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
124276,Renault KWID 1.0 RXT Optional,60000,Petrol,Manual,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,Renault
124277,Chevrolet Enjoy 1.3 TCDi LS 7,70000,Diesel,Manual,18.2 kmpl,1248 CC,73.74 bhp,172.5Nm@ 1750rpm,7,Chevrolet
124278,Maruti Wagon R VXI BS IV,5000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
124279,Maruti Swift VXI Optional,30000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
124280,Hyundai EON D Lite Plus,40000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
124281,Renault Duster 110PS Diesel RxZ,60000,Diesel,Manual,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5,Renault
124282,Honda City 2017-2020 GXi,70000,Petrol,Manual,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,Honda
124283,Tata Tigor 1.2 Revotron XT,15000,Petrol,Manual,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5,Tata
124284,Maruti Swift Dzire ZDi,110000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
124285,Maruti 800 AC,70000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Maruti
124286,Honda Amaze VX Diesel BSIV,10000,Diesel,Manual,27.4 kmpl,1498 CC,98.63 bhp,200Nm@ 1750rpm,5,Honda
124287,Maruti Ertiga ZXI,60000,Petrol,Manual,16.02 kmpl,1373 CC,93.7 bhp,130Nm@ 4000rpm,7,Maruti
124288,Tata Manza Aura Quadrajet,110000,Diesel,Manual,18.8 kmpl,1248 CC,90 bhp,200Nm@ 1750-3000rpm,5,Tata
124289,Maruti Ertiga ZXI,60000,Petrol,Manual,16.02 kmpl,1373 CC,93.7 bhp,130Nm@ 4000rpm,7,Maruti
124290,Hyundai i20 Asta 1.2,35000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Hyundai
124291,Maruti Omni E MPI STD BS IV,70000,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,8,Maruti
124292,Tata Manza Aura Quadrajet,110000,Diesel,Manual,18.8 kmpl,1248 CC,90 bhp,200Nm@ 1750-3000rpm,5,Tata
124293,Mahindra Bolero VLX CRDe,100000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,Mahindra
124294,Maruti Alto Std,120000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
124295,Maruti Omni 8 Seater BSII,90000,Petrol,Manual,19.7 kmpl,796 CC,35 bhp,6.1kgm@ 3000rpm,8,Maruti
124296,Honda Amaze E i-Dtech,70000,Diesel,Manual,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Honda
124297,Toyota Innova 2.5 VX (Diesel) 7 Seater,88000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,7,Toyota
124298,Hyundai EON Era Plus,38000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
124299,Maruti Wagon R LXI BS IV,90000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
124300,Maruti Baleno Alpha 1.2,60000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,Maruti
124301,Hyundai i20 Magna,60000,Petrol,Manual,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
124302,Maruti Ritz VDi,156060,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5,Maruti
124303,Hyundai Creta 1.6 CRDi SX,60000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Hyundai
124304,Maruti Swift Dzire VXI,70000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5,Maruti
124305,Hyundai Verna 1.6 CRDi S,35000,Diesel,Manual,23.9 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,Hyundai
124306,Mahindra XUV500 W10 1.99 mHawk,50000,Diesel,Manual,16.0 kmpl,1997 CC,140 bhp,320Nm@ 1600-2800rpm,7,Mahindra
124307,Maruti Swift ZXI,50000,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5,Maruti
124308,Hyundai Santro Xing XS,100000,Petrol,Manual,17.8 kmpl,1086 CC,63 bhp,"9.8@ 3,000(kgm@ rpm)",5,Hyundai
124309,Maruti Alto 800 LXI,15000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
124310,Maruti Alto 800 LXI,20000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
124311,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,80000,Diesel,Manual,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5,Ford
124312,Mahindra Verito Vibe 1.5 dCi D4,110000,Diesel,Manual,20.8 kmpl,1461 CC,64.1 bhp,160Nm@ 2000rpm,5,Mahindra
124313,Maruti Wagon R Stingray VXI,35000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
124314,Maruti Wagon R Stingray VXI,35000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
124315,Tata Sumo Gold EX BSIII,140000,Diesel,Manual,14.07 kmpl,2956 CC,69.01 bhp,223Nm@ 1600-2200rpm,7,Tata
124316,Maruti Zen Estilo LXI BS IV,40000,Petrol,Manual,19.0 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
124317,Tata Sumo GX,110000,Diesel,Manual,14.4 kmpl,2179 CC,120 bhp,"25.5@ 1,500-3,000(kgm@ rpm)",7,Tata
124318,Maruti Ritz ZXi,70000,Petrol,Manual,18.5 kmpl,1197 CC,85.80 bhp,114Nm@ 4000rpm,5,Maruti
124319,Tata Indica Vista Terra 1.4 TDI,100000,Diesel,Manual,17.0 kmpl,1405 CC,71 bhp,135Nm@ 2500rpm,5,Tata
124320,Hyundai i10 Sportz 1.1L,20000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,Hyundai
124321,Hyundai Grand i10 1.2 Kappa Sportz BSIV,15000,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5,Hyundai
124322,Ford Fiesta 1.4 ZXi Duratec,70000,Petrol,Manual,16.6 kmpl,1388 CC,68 bhp,"16.3@ 2,000(kgm@ rpm)",5,Ford
124323,Mahindra KUV 100 mFALCON G80 K2,20000,Petrol,Manual,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6,Mahindra
124324,Hyundai i10 Sportz 1.1L,15000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5,Hyundai
124325,Maruti Swift Dzire VDI,107000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,Maruti
124326,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,54000,Diesel,Manual,18.4 kmpl,1248 CC,75 bhp,"190 Nm at 1750 rpm ",5,Tata
124327,Maruti Alto LX,58000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
124328,Mahindra Scorpio SLE BSIV,110000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,Mahindra
124329,Hyundai Verna CRDi SX,90000,Diesel,Manual,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5,Hyundai
124330,Hyundai EON 1.0 Kappa Magna Plus,43000,Petrol,Manual,20.3 kmpl,998 CC,68.05 bhp,94.14Nm@ 3500rpm,5,Hyundai
124331,Maruti Swift Dzire VDI,43000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,Maruti
124332,Maruti Ertiga ZDI,60000,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,7,Maruti
124333,Tata Indigo GLX,150000,Petrol,Manual,12.8 kmpl,1396 CC,85 bhp,"12@ 3,500(kgm@ rpm)",5,Tata
124334,Renault KWID 1.0 RXT Optional,35000,Petrol,Manual,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5,Renault
124335,Chevrolet Sail Hatchback Petrol,46000,Petrol,Manual,18.2 kmpl,1199 CC,84.8 bhp,113Nm@ 5000rpm,5,Chevrolet
124336,Maruti Omni E MPI STD BS IV,10000,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,8,Maruti
124337,Hyundai i20 Asta Option 1.2,35000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Hyundai
124338,Renault KWID RXT,50000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
124340,Hyundai Verna 1.6 VGT CRDi,80000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,Hyundai
124341,Tata Tigor 1.05 Revotorq XZ,110000,Diesel,Manual,24.7 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
124342,Maruti Ertiga VDI,14000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Maruti
124343,Maruti Alto 800 CNG LXI,60000,CNG,Manual,30.46 km/kg,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
124344,Renault KWID RXT,28000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
124345,Hyundai EON Era,57000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
124346,Maruti Swift Dzire ZDI,50000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
124347,Maruti Wagon R Duo Lxi,70000,LPG,Manual,26.2 km/kg,998 CC,58.2 bhp,77Nm@ 3500rpm,5,Maruti
124348,Toyota Corolla Altis D-4D J,60000,Diesel,Manual,21.43 kmpl,1364 CC,87.2 bhp,205Nm@ 1800-2800rpm,5,Toyota
124349,Hyundai i20 Sportz 1.2,70000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5,Hyundai
124350,Hyundai i20 2015-2017 Sportz 1.2,40000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5,Hyundai
124351,Tata Manza Aqua Quadrajet BS IV,120000,Diesel,Manual,21.12 kmpl,1248 CC,88.8 bhp,200Nm@ 1750-3000rpm,5,Tata
124352,Mahindra Xylo H4,140000,Diesel,Manual,14.02 kmpl,2179 CC,118.3 bhp,280Nm@ 2400-2800rpm,7,Mahindra
124353,Tata Indigo LS,100000,Diesel,Manual,17.0 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)",5,Tata
124354,Mahindra Xylo H4,120000,Diesel,Manual,14.02 kmpl,2179 CC,118.3 bhp,280Nm@ 2400-2800rpm,7,Mahindra
124355,Tata Indigo CS LX (TDI) BS-III,120000,Diesel,Manual,19.09 kmpl,1405 CC,69.01 bhp,135Nm@ 2500rpm,5,Tata
124356,Ford Fiesta Classic 1.4 Duratorq CLXI,64000,Diesel,Manual,17.8 kmpl,1399 CC,67 bhp,160Nm@ 2000rpm,5,Ford
124357,Maruti Celerio VXI,25000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5,Maruti
124358,Renault Triber RXT BSIV,12000,Petrol,Manual,20.0 kmpl,999 CC,72 bhp,96Nm@ 3500rpm,7,Renault
124359,Chevrolet Beat Diesel LT,70000,Diesel,Manual,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5,Chevrolet
124360,Mahindra Scorpio Getaway,120000,Diesel,Manual,11.0 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,5,Mahindra
124361,Renault KWID RXT,90000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
124362,Chevrolet Sail 1.2 LS ABS,40000,Petrol,Manual,18.2 kmpl,1199 CC,82.4 bhp,108.5Nm@ 5000rpm,5,Chevrolet
124363,Mahindra Bolero DI Non AC BSIII,300000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,Mahindra
124364,Tata Indigo CS LX (TDI) BS III,120000,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5,Tata
124365,Hyundai Accent GLX,90000,Petrol,Manual,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5,Hyundai
124366,Ford Fusion 1.4 TDCi Diesel,100000,Diesel,Manual,17.7 kmpl,1399 CC,68 bhp,"16@ 2,000(kgm@ rpm)",5,Ford
124367,Mahindra Bolero 2011-2019 SLX,90000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,Mahindra
124368,Mahindra Scorpio 1.99 S10,50000,Diesel,Manual,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7,Mahindra
124369,Skoda Octavia Ambition 2.0 TDI MT,168000,Diesel,Manual,20.6 kmpl,1968 CC,141 bhp,320Nm@ 1750-3000rpm,5,Skoda
124370,Ford Figo Diesel Titanium,110000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Ford
124371,Mahindra Bolero SLX,120000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,Mahindra
124372,Tata Indigo CS LX (TDI) BS III,120000,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5,Tata
124373,Honda WR-V i-DTEC VX,40000,Diesel,Manual,25.5 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Honda
124374,Honda City 2017-2020 GXi,110000,Petrol,Manual,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5,Honda
124375,Hyundai i20 Magna 1.4 CRDi,100000,Diesel,Manual,21.9 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5,Hyundai
124376,Maruti Vitara Brezza VDi,40000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Maruti
124377,Hyundai Elite i20 Petrol Asta Option,30000,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,114.73nm@ 4000rpm,5,Hyundai
124378,Maruti 800 Std,80000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Maruti
124379,Ford Figo Diesel Titanium,90000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Ford
124380,Toyota Innova 2.5 G4 Diesel 7-seater,200000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7,Toyota
124381,Toyota Fortuner 3.0 Diesel,125000,Diesel,Manual,11.5 kmpl,2982 CC,171 bhp,343Nm@ 1400-3400rpm,7,Toyota
124382,Hyundai i20 1.2 Sportz,80000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5,Hyundai
124383,Audi A4 2.0 TDI,44000,Diesel,Automatic,16.55 kmpl,1968 CC,147.51 bhp,320Nm@ 1750-2500rpm,5,Audi
124384,Toyota Etios GD,90000,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,170Nm@ 1800-2400rpm,5,Toyota
124385,Hyundai Grand i10 1.2 Kappa Sportz BSIV,32000,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5,Hyundai
124386,Hyundai i20 Sportz 1.2,70000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5,Hyundai
124387,Hyundai EON Magna Plus,43000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
124388,Tata Zest Quadrajet 1.3 75PS XE,80000,Diesel,Manual,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5,Tata
124389,Tata Indica Vista Quadrajet VX,60000,Diesel,Manual,22.3 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5,Tata
124390,Hyundai EON Era Plus,18945,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5,Hyundai
124391,Hyundai Grand i10 1.2 CRDi Asta,70000,Diesel,Manual,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5,Hyundai
124392,Maruti Eeco Smiles 7 Seater Standard,100000,Petrol,Manual,15.1 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,7,Maruti
124393,Datsun GO Plus Anniversary Edition,60000,Petrol,Manual,20.62 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,7,Datsun
124394,Maruti Swift Dzire VDi,144000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
124395,Mahindra TUV 300 T6 Plus,120000,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,Mahindra
124396,Hyundai i20 1.4 CRDi Magna,107825,Diesel,Manual,21.9 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5,Hyundai
124397,Maruti Alto 800 VXI Plus,15000,Petrol,Manual,22.05 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5,Maruti
124398,Renault KWID RXT Optional,10000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5,Renault
124399,Maruti XL6 Alpha,1620,Petrol,Manual,19.01 kmpl,1462 CC,103.2 bhp,138nm@ 4400rpm,6,Maruti
124400,Hyundai i20 Active SX Diesel,30000,Diesel,Manual,21.19 kmpl,1396 CC,88.76 bhp,219.66nm@ 1500-2750rpm,5,Hyundai
124401,Mahindra TUV 300 Plus P4 BSIV,70000,Diesel,Manual,18.49 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,9,Mahindra
124402,Mahindra Bolero 2011-2019 DI - AC BS III,70000,Diesel,Manual,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9,Mahindra
124403,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,95000,Diesel,Manual,12.99 kmpl,2494 CC,100.57 bhp,200Nm@ 1400-3400rpm,7,Toyota
124404,Tata Tigor 1.05 Revotorq XZ Option,50000,Diesel,Manual,24.7 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
124405,Honda City i DTEC VX Option,160000,Diesel,Manual,25.1 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,Honda
124406,Hyundai Santro Magna BSIV,10000,Petrol,Manual,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm,5,Hyundai
124407,Maruti Ertiga VDI,100000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Maruti
124408,Maruti Swift VDI Optional,50000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
124409,Maruti Alto K10 Knightracer,60000,Petrol,Manual,20.2 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5,Maruti
124410,Chevrolet Beat Diesel LT,110000,Diesel,Manual,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5,Chevrolet
124411,Hyundai i20 Active 1.4 SX with AVN,80000,Diesel,Manual,21.19 kmpl,1396 CC,88.73 bhp,219.66nm@ 1500-2750rpm,5,Hyundai
124412,Maruti SX4 ZDI,85000,Diesel,Manual,21.5 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,5,Maruti
124413,Maruti Wagon R LXI Minor,90000,Petrol,Manual,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5,Maruti
124414,Tata Indica V2 2001-2011 eLX,90000,Diesel,Manual,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5,Tata
124415,Maruti 800 AC,90000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4,Maruti
124416,Hyundai Verna 1.6 SX,120000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,Hyundai
124417,Hyundai Verna CRDi SX ABS,120000,Diesel,Manual,18.1 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5,Hyundai
124418,Tata New Safari 3L Dicor LX 4x2,160000,Diesel,Manual,13.93 kmpl,2956 CC,138.1 bhp,320Nm@ 1700-2700rpm,7,Tata
124419,Maruti Zen LXI,141000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5,Maruti
124420,Maruti Swift Ldi BSIII,100000,Diesel,Manual,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5,Maruti
124421,Hyundai Creta 1.4 EX Diesel,15000,Diesel,Manual,22.1 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5,Hyundai
124422,Maruti Swift Dzire VDi,108000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Maruti
124423,Maruti Swift Dzire VDI,108000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
124424,Chevrolet Beat Diesel LT,55000,Diesel,Manual,25.44 kmpl,936 CC,56.3 bhp,142.5Nm@ 1750rpm,5,Chevrolet
124425,Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,37944,Diesel,Manual,18.4 kmpl,1248 CC,75 bhp,190Nm@ 1750rpm,5,Tata
124426,Ford Figo Diesel EXI,90400,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,Ford
124427,Hyundai Verna CRDi SX,85000,Diesel,Manual,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5,Hyundai
124428,Maruti Zen D,120000,Diesel,Manual,20.8 kmpl,1527 CC,58 bhp,789Nm@ 2250rpm,5,Maruti
124429,Maruti Swift Dzire VXI 1.2,5000,Petrol,Manual,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5,Maruti
124430,Renault Duster 85PS Diesel RxL,50000,Diesel,Manual,19.87 kmpl,1461 CC,83.8 bhp,200Nm@ 1750rpm,5,Renault
124431,Renault Triber RXZ BSIV,5000,Petrol,Manual,20.0 kmpl,999 CC,72 bhp,96Nm@ 3500rpm,7,Renault
124432,Maruti Vitara Brezza ZDi Plus Dual Tone,90000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Maruti
124433,Maruti Ertiga ZDI,96000,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,7,Maruti
124434,Maruti Eeco 5 Seater AC BSIV,80000,Petrol,Manual,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5,Maruti
124435,Maruti Zen Estilo 1.1 LXI BSIII,60000,Petrol,Manual,18.2 kmpl,1061 CC,64 bhp,84Nm@ 3500rpm,5,Maruti
124436,Mahindra XUV500 W6 2WD,90000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Mahindra
124437,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,193623,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,Toyota
124438,Hyundai i20 1.4 Asta Option,63186,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Hyundai
124439,Mahindra Bolero SLX,219000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7,Mahindra
124440,Toyota Innova 2.5 VX (Diesel) 7 Seater,110000,Diesel,Manual,12.99 kmpl,2494 CC,100 bhp,200Nm@ 1400-3400rpm,7,Toyota
124441,Toyota Innova 2.5 VX 8 STR,151000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,Toyota
124442,Maruti Baleno Zeta Automatic,5000,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5,Maruti
124443,Maruti Alto LXi BSIII,91500,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5,Maruti
124444,Maruti Swift VDI BSIV,23000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Maruti
124445,Volkswagen Vento Diesel Highline,40000,Diesel,Manual,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5,Volkswagen
124446,Maruti Ritz VDi,70000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5,Maruti
124447,Toyota Innova Crysta 2.8 GX AT BSIV,10000,Diesel,Automatic,11.36 kmpl,2755 CC,171.5 bhp,360Nm@ 1200-3400rpm,7,Toyota
124448,Mahindra Scorpio 2009-2014 EX 2WD 7S,90000,Diesel,Manual,14.0 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,7,Mahindra
